img,disease_name,disease_index
Ganjur/03649.jpg,Ganjur,0
Ganjur/03650.jpg,Ganjur,0
Ganjur/03651.jpg,Ganjur,0
Ganjur/03652.jpg,Ganjur,0
Ganjur/03653.jpg,Ganjur,0
Ganjur/03654.jpg,Ganjur,0
Ganjur/03655.jpg,Ganjur,0
Ganjur/03656.jpg,Ganjur,0
Ganjur/03657.jpg,Ganjur,0
Ganjur/03658.jpg,Ganjur,0
Ganjur/03659.jpg,Ganjur,0
Ganjur/03660.jpg,Ganjur,0
Ganjur/03661.jpg,Ganjur,0
Ganjur/03662.jpg,Ganjur,0
Ganjur/03663.jpg,Ganjur,0
Ganjur/03664.jpg,Ganjur,0
Ganjur/03665.jpg,Ganjur,0
Ganjur/03666.jpg,Ganjur,0
Ganjur/03667.jpg,Ganjur,0
Ganjur/03668.jpg,Ganjur,0
Ganjur/03669.jpg,Ganjur,0
Ganjur/03670.jpg,Ganjur,0
Ganjur/03671.jpg,Ganjur,0
Ganjur/03672.jpg,Ganjur,0
Ganjur/03673.jpg,Ganjur,0
Ganjur/03674.jpg,Ganjur,0
Ganjur/03675.jpg,Ganjur,0
Ganjur/03676.jpg,Ganjur,0
Ganjur/03677.jpg,Ganjur,0
Ganjur/03678.jpg,Ganjur,0
Ganjur/03679.jpg,Ganjur,0
Ganjur/03680.jpg,Ganjur,0
Ganjur/03681.jpg,Ganjur,0
Ganjur/03682.jpg,Ganjur,0
Ganjur/03683.jpg,Ganjur,0
Ganjur/03684.jpg,Ganjur,0
Ganjur/03685.jpg,Ganjur,0
Ganjur/03686.jpg,Ganjur,0
Ganjur/03687.jpg,Ganjur,0
Ganjur/03688.jpg,Ganjur,0
Ganjur/03689.jpg,Ganjur,0
Ganjur/03690.jpg,Ganjur,0
Ganjur/03691.jpg,Ganjur,0
Ganjur/03692.jpg,Ganjur,0
Ganjur/03693.jpg,Ganjur,0
Ganjur/03694.jpg,Ganjur,0
Ganjur/03695.jpg,Ganjur,0
Ganjur/03696.jpg,Ganjur,0
Ganjur/03697.jpg,Ganjur,0
Ganjur/03698.jpg,Ganjur,0
Ganjur/03699.jpg,Ganjur,0
Ganjur/03700.jpg,Ganjur,0
Ganjur/03701.jpg,Ganjur,0
Ganjur/03702.jpg,Ganjur,0
Ganjur/03703.jpg,Ganjur,0
Ganjur/03704.jpg,Ganjur,0
Ganjur/03705.jpg,Ganjur,0
Ganjur/03706.jpg,Ganjur,0
Ganjur/03707.jpg,Ganjur,0
Ganjur/03708.jpg,Ganjur,0
Ganjur/03709.jpg,Ganjur,0
Ganjur/03710.jpg,Ganjur,0
Ganjur/03711.jpg,Ganjur,0
Ganjur/03712.jpg,Ganjur,0
Ganjur/03713.jpg,Ganjur,0
Ganjur/03714.jpg,Ganjur,0
Ganjur/03715.jpg,Ganjur,0
Ganjur/03716.jpg,Ganjur,0
Ganjur/03717.jpg,Ganjur,0
Ganjur/03718.jpg,Ganjur,0
Ganjur/03719.jpg,Ganjur,0
Ganjur/03720.jpg,Ganjur,0
Ganjur/03721.jpg,Ganjur,0
Ganjur/03722.jpg,Ganjur,0
Ganjur/03723.jpg,Ganjur,0
Ganjur/03724.jpg,Ganjur,0
Ganjur/03725.jpg,Ganjur,0
Ganjur/03726.jpg,Ganjur,0
Ganjur/03727.jpg,Ganjur,0
Ganjur/03728.jpg,Ganjur,0
Ganjur/03729.jpg,Ganjur,0
Ganjur/03730.jpg,Ganjur,0
Ganjur/03731.jpg,Ganjur,0
Ganjur/03732.jpg,Ganjur,0
Ganjur/03733.jpg,Ganjur,0
Ganjur/03734.jpg,Ganjur,0
Ganjur/03735.jpg,Ganjur,0
Ganjur/03736.jpg,Ganjur,0
Ganjur/03737.jpg,Ganjur,0
Ganjur/03738.jpg,Ganjur,0
Ganjur/03739.jpg,Ganjur,0
Ganjur/03740.jpg,Ganjur,0
Ganjur/03741.jpg,Ganjur,0
Ganjur/03742.jpg,Ganjur,0
Ganjur/03743.jpg,Ganjur,0
Ganjur/03744.jpg,Ganjur,0
Ganjur/03745.jpg,Ganjur,0
Ganjur/03746.jpg,Ganjur,0
Ganjur/03747.jpg,Ganjur,0
Ganjur/03748.jpg,Ganjur,0
Ganjur/03749.jpg,Ganjur,0
Ganjur/03750.jpg,Ganjur,0
Ganjur/03751.jpg,Ganjur,0
Ganjur/03752.jpg,Ganjur,0
Ganjur/03753.jpg,Ganjur,0
Ganjur/03754.jpg,Ganjur,0
Ganjur/03755.jpg,Ganjur,0
Ganjur/03756.jpg,Ganjur,0
Ganjur/03757.jpg,Ganjur,0
Ganjur/03758.jpg,Ganjur,0
Ganjur/03759.jpg,Ganjur,0
Ganjur/03760.jpg,Ganjur,0
Ganjur/03761.jpg,Ganjur,0
Ganjur/03762.jpg,Ganjur,0
Ganjur/03763.jpg,Ganjur,0
Ganjur/03764.jpg,Ganjur,0
Ganjur/03765.jpg,Ganjur,0
Ganjur/03766.jpg,Ganjur,0
Ganjur/03767.jpg,Ganjur,0
Ganjur/03768.jpg,Ganjur,0
Ganjur/03769.jpg,Ganjur,0
Ganjur/03770.jpg,Ganjur,0
Ganjur/03771.jpg,Ganjur,0
Ganjur/03772.jpg,Ganjur,0
Ganjur/03773.jpg,Ganjur,0
Ganjur/03774.jpg,Ganjur,0
Ganjur/03775.jpg,Ganjur,0
Ganjur/03776.jpg,Ganjur,0
Ganjur/03777.jpg,Ganjur,0
Ganjur/03778.jpg,Ganjur,0
Ganjur/03779.jpg,Ganjur,0
Ganjur/03780.jpg,Ganjur,0
Ganjur/03781.jpg,Ganjur,0
Ganjur/03782.jpg,Ganjur,0
Ganjur/03783.jpg,Ganjur,0
Ganjur/03784.jpg,Ganjur,0
Ganjur/03785.jpg,Ganjur,0
Ganjur/03786.jpg,Ganjur,0
Ganjur/03787.jpg,Ganjur,0
Ganjur/03788.jpg,Ganjur,0
Ganjur/03789.jpg,Ganjur,0
Ganjur/03790.jpg,Ganjur,0
Ganjur/03791.jpg,Ganjur,0
Ganjur/03792.jpg,Ganjur,0
Ganjur/03793.jpg,Ganjur,0
Ganjur/03794.jpg,Ganjur,0
Ganjur/03795.jpg,Ganjur,0
Ganjur/03796.jpg,Ganjur,0
Ganjur/03797.jpg,Ganjur,0
Ganjur/03798.jpg,Ganjur,0
Ganjur/03799.jpg,Ganjur,0
Ganjur/03800.jpg,Ganjur,0
Ganjur/03801.jpg,Ganjur,0
Ganjur/03802.jpg,Ganjur,0
Ganjur/03803.jpg,Ganjur,0
Ganjur/03804.jpg,Ganjur,0
Ganjur/03805.jpg,Ganjur,0
Ganjur/03806.jpg,Ganjur,0
Ganjur/03807.jpg,Ganjur,0
Ganjur/03808.jpg,Ganjur,0
Ganjur/03809.jpg,Ganjur,0
Ganjur/03810.jpg,Ganjur,0
Ganjur/03811.jpg,Ganjur,0
Ganjur/03812.jpg,Ganjur,0
Ganjur/03813.jpg,Ganjur,0
Ganjur/03814.jpg,Ganjur,0
Ganjur/03815.jpg,Ganjur,0
Ganjur/03816.jpg,Ganjur,0
Ganjur/03817.jpg,Ganjur,0
Ganjur/03818.jpg,Ganjur,0
Ganjur/03819.jpg,Ganjur,0
Ganjur/03820.jpg,Ganjur,0
Ganjur/03821.jpg,Ganjur,0
Ganjur/03822.jpg,Ganjur,0
Ganjur/03823.jpg,Ganjur,0
Ganjur/03824.jpg,Ganjur,0
Ganjur/03825.jpg,Ganjur,0
Ganjur/03826.jpg,Ganjur,0
Ganjur/03827.jpg,Ganjur,0
Ganjur/03828.jpg,Ganjur,0
Ganjur/03829.jpg,Ganjur,0
Ganjur/03830.jpg,Ganjur,0
Ganjur/03831.jpg,Ganjur,0
Ganjur/03832.jpg,Ganjur,0
Ganjur/03833.jpg,Ganjur,0
Ganjur/03834.jpg,Ganjur,0
Ganjur/03835.jpg,Ganjur,0
Ganjur/03836.jpg,Ganjur,0
Ganjur/03837.jpg,Ganjur,0
Ganjur/03838.jpg,Ganjur,0
Ganjur/03839.jpg,Ganjur,0
Ganjur/03840.jpg,Ganjur,0
Ganjur/03841.jpg,Ganjur,0
Ganjur/03842.jpg,Ganjur,0
Ganjur/03843.jpg,Ganjur,0
Ganjur/03844.jpg,Ganjur,0
Ganjur/03845.jpg,Ganjur,0
Ganjur/03846.jpg,Ganjur,0
Ganjur/03847.jpg,Ganjur,0
Ganjur/03848.jpg,Ganjur,0
Ganjur/03849.jpg,Ganjur,0
Ganjur/03850.jpg,Ganjur,0
Ganjur/03851.jpg,Ganjur,0
Ganjur/03852.jpg,Ganjur,0
Ganjur/03853.jpg,Ganjur,0
Ganjur/03854.jpg,Ganjur,0
Ganjur/03855.jpg,Ganjur,0
Ganjur/03856.jpg,Ganjur,0
Ganjur/03857.jpg,Ganjur,0
Ganjur/03858.jpg,Ganjur,0
Ganjur/03859.jpg,Ganjur,0
Ganjur/03860.jpg,Ganjur,0
Ganjur/03861.jpg,Ganjur,0
Ganjur/03862.jpg,Ganjur,0
Ganjur/03863.jpg,Ganjur,0
Ganjur/03864.jpg,Ganjur,0
Ganjur/03865.jpg,Ganjur,0
Ganjur/03866.jpg,Ganjur,0
Ganjur/03867.jpg,Ganjur,0
Ganjur/03868.jpg,Ganjur,0
Ganjur/03869.jpg,Ganjur,0
Ganjur/03870.jpg,Ganjur,0
Ganjur/03871.jpg,Ganjur,0
Ganjur/03872.jpg,Ganjur,0
Ganjur/03873.jpg,Ganjur,0
Ganjur/03874.jpg,Ganjur,0
Ganjur/03875.jpg,Ganjur,0
Ganjur/03876.jpg,Ganjur,0
Ganjur/03877.jpg,Ganjur,0
Ganjur/03878.jpg,Ganjur,0
Ganjur/03879.jpg,Ganjur,0
Ganjur/03880.jpg,Ganjur,0
Ganjur/03881.jpg,Ganjur,0
Ganjur/03882.jpg,Ganjur,0
Ganjur/03883.jpg,Ganjur,0
Ganjur/03884.jpg,Ganjur,0
Ganjur/03885.jpg,Ganjur,0
Ganjur/03886.jpg,Ganjur,0
Ganjur/03887.jpg,Ganjur,0
Ganjur/03888.jpg,Ganjur,0
Ganjur/03889.jpg,Ganjur,0
Ganjur/03890.jpg,Ganjur,0
Ganjur/03891.jpg,Ganjur,0
Ganjur/03892.jpg,Ganjur,0
Ganjur/03893.jpg,Ganjur,0
Ganjur/03894.jpg,Ganjur,0
Ganjur/03895.jpg,Ganjur,0
Ganjur/03896.jpg,Ganjur,0
Ganjur/03897.jpg,Ganjur,0
Ganjur/03898.jpg,Ganjur,0
Ganjur/03899.jpg,Ganjur,0
Ganjur/03900.jpg,Ganjur,0
Ganjur/03901.jpg,Ganjur,0
Ganjur/03902.jpg,Ganjur,0
Ganjur/03903.jpg,Ganjur,0
Ganjur/03904.jpg,Ganjur,0
Ganjur/03905.jpg,Ganjur,0
Ganjur/03906.jpg,Ganjur,0
Ganjur/03907.jpg,Ganjur,0
Ganjur/03908.jpg,Ganjur,0
Ganjur/03909.jpg,Ganjur,0
Ganjur/03910.jpg,Ganjur,0
Ganjur/03911.jpg,Ganjur,0
Ganjur/03912.jpg,Ganjur,0
Ganjur/03913.jpg,Ganjur,0
Ganjur/03914.jpg,Ganjur,0
Ganjur/03915.jpg,Ganjur,0
Ganjur/03916.jpg,Ganjur,0
Ganjur/03917.jpg,Ganjur,0
Ganjur/03918.jpg,Ganjur,0
Ganjur/03919.jpg,Ganjur,0
Ganjur/03920.jpg,Ganjur,0
Ganjur/03921.jpg,Ganjur,0
Ganjur/03922.jpg,Ganjur,0
Ganjur/03923.jpg,Ganjur,0
Ganjur/03924.jpg,Ganjur,0
Ganjur/03925.jpg,Ganjur,0
Hama Putih Palsu/00000.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00001.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00002.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00003.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00004.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00005.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00006.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00007.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00008.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00009.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00010.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00011.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00012.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00013.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00014.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00015.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00016.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00017.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00018.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00019.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00020.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00021.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00022.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00023.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00024.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00025.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00026.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00027.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00028.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00029.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00030.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00031.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00032.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00033.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00034.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00035.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00036.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00037.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00038.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00039.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00040.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00041.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00042.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00043.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00044.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00045.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00046.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00047.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00048.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00049.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00050.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00051.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00052.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00053.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00054.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00055.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00056.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00057.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00058.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00059.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00060.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00061.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00062.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00063.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00064.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00065.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00066.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00067.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00068.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00069.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00070.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00071.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00072.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00073.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00074.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00075.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00076.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00077.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00078.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00079.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00080.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00081.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00082.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00083.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00084.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00085.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00086.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00087.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00088.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00089.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00090.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00091.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00092.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00093.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00094.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00095.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00096.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00097.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00098.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00099.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00100.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00101.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00102.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00103.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00104.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00105.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00106.jpg,Hama Putih Palsu,1
Hama Putih Palsu/00107.jpg,Hama Putih Palsu,1
